statementId,artSourceId,contentId,sourceTextExact,statementKind,primaryClassification,acceptedEvidenceId,decisionId,decisionStatus,selectedOption,factOwner,runtimeStateOwner,recommendedNextPackage,candidateId,candidateEligible,selectedForRuntime,runtimeImplemented,playerSafe,semanticReason,forbiddenInference,notesDeveloperOnly
BA-ART-02-S041,BA-ART-02,bone_aspect_boss_c1_bone_guard,替骨为契 忠诚为门 主人不语 骨奴无憾,NARRATIVE_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D1.protectedWomanIsSeparateTruthSource,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,SharedEncounterPresentation,,false,false,false,false,叙事关系保留，但主人/女人不是第二真源。,不得生成女人 HP、目标、Actor、受击、承伤转移或第二真源。,
BA-ART-03-S001,BA-ART-03,bone_aspect_boss_c1_bone_guard,守骨奴,IDENTITY_NAME,ACCEPTED_BROAD_COMMITMENT,P0_CONTENT:bone_aspect_boss_c1_bone_guard,,NOT_APPLICABLE,,ENEMY_DATA,NONE,NONE,,false,false,false,false,与 P0/P1 身份逐字一致。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-03-S002,BA-ART-03,bone_aspect_boss_c1_bone_guard,第三阶段：忠骨殉相,PHASE_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.bone_guard.third_stage_loyal_bone_martyr_form,true,false,false,false,破壳后由防守转攻的第三阶段概念与 P0 核心暴露广义承诺兼容，但需后续设计锁。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-03-S003,BA-ART-03,bone_aspect_boss_c1_bone_guard,殉护之相,FORM_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.bone_guard.third_stage_loyal_bone_martyr_form,true,false,false,false,形态名作为候选，不批准阶段时机与数值。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-03-S004,BA-ART-03,bone_aspect_boss_c1_bone_guard,以残破为刃，以忠诚为盾，失去守护之躯后，化身为主之盾，倾尽骨血，誓死殉主。,NARRATIVE_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D1.protectedWomanIsRuntimeCombatActor,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,SharedEncounterPresentation,,false,false,false,false,“主”只作叙事对象；不得生成女人 Actor 或伤害转移。,不得生成女人 HP、目标、Actor、受击、承伤转移或第二真源。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-03-S005,BA-ART-03,bone_aspect_boss_c1_bone_guard,护体尽碎，守门化攻,TRANSITION_STATEMENT,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.bone_guard.third_stage_loyal_bone_martyr_form,true,false,false,false,护壳破坏后转攻是候选阶段过渡；触发条件与数值未锁。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-03-S006,BA-ART-03,bone_aspect_boss_c1_bone_guard,守骨奴以残破之躯发动最后的反击。,TRANSITION_STATEMENT,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.bone_guard.third_stage_loyal_bone_martyr_form,true,false,false,false,可作为自身状态的末阶段方向，不依赖女人 Runtime。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-03-S007,BA-ART-03,bone_aspect_boss_c1_bone_guard,其环阵破裂为锋，赤骨绳化为刃,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,形变构图不直接创建攻击判定。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-03-S008,BA-ART-03,bone_aspect_boss_c1_bone_guard,心核“忠”字燃热,PRESENTATION_STATEMENT,ACCEPTED_BROAD_COMMITMENT,P0_GAP:GAP-033,,NOT_APPLICABLE,,ENEMY_DATA,NONE,SharedEncounterPresentation,,false,false,false,false,“忠”字核心暴露属于已锁广义承诺；燃热仅为表现。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-03-S009,BA-ART-03,bone_aspect_boss_c1_bone_guard,寸步不退,NARRATIVE_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D1.protectedWomanIsTargetSelectionCandidate,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,SharedEncounterPresentation,,false,false,false,false,只保留护主姿态，不建立女人目标或定位逻辑。,不得生成女人 HP、目标、Actor、受击、承伤转移或第二真源。,
BA-ART-03-S010,BA-ART-03,bone_aspect_boss_c1_bone_guard,赴死一击,ACTION_STATEMENT,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,,false,false,false,false,可作为末阶段动作方向，但未形成可入表的命名 Skill candidate。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-03-S011,BA-ART-03,bone_aspect_boss_c1_bone_guard,核心·忠骨心核,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,构件只用于表现，不是状态真源。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-03-S012,BA-ART-03,bone_aspect_boss_c1_bone_guard,残门破环,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,构件只用于表现，不是状态真源。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-03-S013,BA-ART-03,bone_aspect_boss_c1_bone_guard,护身之板尽碎，“忠”字骨铭完全暴露，由此化作战斗核心。,PRESENTATION_STATEMENT,ACCEPTED_BROAD_COMMITMENT,P0_GAP:GAP-033,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,,false,false,false,false,与 P0/Gap Survey 的破壳后“忠”字核心暴露一致；不批准数值。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-03-S014,BA-ART-03,bone_aspect_boss_c1_bone_guard,守门骨相的环阵碎裂，环阵化为利刃，赤绳缠绕，悬浮于肩背两侧。,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,利刃与悬浮结构仅为视觉候选。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-03-S015,BA-ART-03,bone_aspect_boss_c1_bone_guard,残袍缚臂,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-03-S016,BA-ART-03,bone_aspect_boss_c1_bone_guard,战袍破碎，赤绳在骨躯间形成攻守一体的牵引结构。,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-03-S017,BA-ART-03,bone_aspect_boss_c1_bone_guard,殉骨长臂,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-03-S018,BA-ART-03,bone_aspect_boss_c1_bone_guard,忠字震击,SKILL_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.bone_guard.loyalty_glyph_shock,true,false,false,false,技能名与“忠”字核心表现兼容；范围、伤害与前摇未批准。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-03-S019,BA-ART-03,bone_aspect_boss_c1_bone_guard,心锁“忠”字蓄能聚力，向前方扇形范围释放骨纹冲击波。,DAMAGE_EFFECT_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,,false,false,false,false,扇形命中与伤害由 Battle Resolver 处理；文本不确定，候选仅由清晰技能题名支撑。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-03-S020,BA-ART-03,bone_aspect_boss_c1_bone_guard,残门突进,SKILL_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_TARGETING_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.bone_guard.broken_gate_charge,true,false,false,false,技能名可进入后续 Boss 设计；位移、碰撞和伤害未批准。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-03-S021,BA-ART-03,bone_aspect_boss_c1_bone_guard,残环刀刃围绕躯体，化为冲锋刃击，赤绳牵引加速，直线突刺目标。,TARGET_EFFECT_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_TARGETING_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.bone_guard.broken_gate_charge,true,false,false,false,Enemy 声明突进意图；Targeting 与 Battle 处理目标、位移、碰撞和命中。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-03-S022,BA-ART-03,bone_aspect_boss_c1_bone_guard,殉骨反震,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.bone_guard.martyr_bone_rebound,true,false,false,false,反震属于 Battle 伤害结算；本包只记录技能候选名。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-03-S023,BA-ART-03,bone_aspect_boss_c1_bone_guard,心核裂纹与赤绳骨线同时暴涨，受到伤害时反弹骨纹。,DAMAGE_EFFECT_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,,false,false,false,false,伤害反弹必须由 Battle Resolver 独立设计；不确定文本不批准倍率或触发。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-03-S024,BA-ART-03,bone_aspect_boss_c1_bone_guard,护主绝行,SKILL_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D1.protectedWomanIsRuntimeCombatActor,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,NONE,,false,false,false,false,当前技能依赖“主”作为 Runtime 保护对象。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-03-S025,BA-ART-03,bone_aspect_boss_c1_bone_guard,以残躯直前，长臂刺地，赤绳绞身，阻隔周边区域，为主抵挡最后一击。,DAMAGE_TRANSFER_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D1.crossTargetDamageTransferFromWomanEntity,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,NONE,,false,false,false,false,不得以女人/主人实体为伤害接收或转移源。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。 TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-03-S026,BA-ART-03,bone_aspect_boss_c1_bone_guard,第一阶段：守门骨相,PHASE_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.bone_guard.first_stage_gate_guard_form,true,false,false,false,阶段对比中的第一阶段可作为 survey-only 候选。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-03-S027,BA-ART-03,bone_aspect_boss_c1_bone_guard,第二阶段：替骨承伤,PHASE_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D1.crossTargetDamageTransferFromWomanEntity,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,NONE,,false,false,false,false,第二阶段依赖替主承伤。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-03-S028,BA-ART-03,bone_aspect_boss_c1_bone_guard,第三阶段：忠骨殉相,PHASE_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.bone_guard.third_stage_loyal_bone_martyr_form,true,false,false,false,阶段对比中的第三阶段可作为 survey-only 候选。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-03-S029,BA-ART-03,bone_aspect_boss_c1_bone_guard,设计释义,PRESENTATION_HEADING,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-03-S030,BA-ART-03,bone_aspect_boss_c1_bone_guard,至忠至殉，形破而意不灭。,NARRATIVE_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D1.protectedWomanIsSeparateTruthSource,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,SharedEncounterPresentation,,false,false,false,false,忠诚可保留为叙事；不建立女人状态真源。,不得生成女人 HP、目标、Actor、受击、承伤转移或第二真源。,
BA-ART-03-S031,BA-ART-03,bone_aspect_boss_c1_bone_guard,冲锋 / 牵引 / 反震 / 抓取 / 击地 / 护盾 / 封锁 / 突进 / 标记,PRESENTATION_LEGEND,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,图标图例不是 Skill 或 Runtime binding。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-03-S032,BA-ART-03,bone_aspect_boss_c1_bone_guard,忠骨殉相 至忠不渝 殉主无悔,NARRATIVE_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D1.protectedWomanIsRuntimeCombatActor,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,SharedEncounterPresentation,,false,false,false,false,只保留叙事身份，不生成女人 Runtime Actor。,不得生成女人 HP、目标、Actor、受击、承伤转移或第二真源。,
BA-ART-04-S001,BA-ART-04,bone_aspect_boss_c1_bone_guard,守骨奴,IDENTITY_NAME,ACCEPTED_BROAD_COMMITMENT,P0_CONTENT:bone_aspect_boss_c1_bone_guard,,NOT_APPLICABLE,,ENEMY_DATA,NONE,NONE,,false,false,false,false,与 P0/P1 身份逐字一致。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-04-S002,BA-ART-04,bone_aspect_boss_c1_bone_guard,守门骨相,FORM_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.bone_guard.first_stage_gate_guard_form,true,false,false,false,守门骨相可作为第一阶段 survey-only 候选；未批准状态机。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-04-S003,BA-ART-04,bone_aspect_boss_c1_bone_guard,形态一·守门之相,PHASE_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.bone_guard.first_stage_gate_guard_form,true,false,false,false,第一阶段题名进入后续设计锁候选。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-04-S004,BA-ART-04,bone_aspect_boss_c1_bone_guard,为护主而立于门前，以骨为门，以忠为锁。门未开，主不出；敌未破，骨不卸。,NARRATIVE_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D1.protectedWomanIsRuntimeCombatActor,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,SharedEncounterPresentation,,false,false,false,false,“主”不是 Runtime Actor；该段只保留叙事与姿态。,不得生成女人 HP、目标、Actor、受击、承伤转移或第二真源。,
BA-ART-04-S005,BA-ART-04,bone_aspect_boss_c1_bone_guard,身高：约3.6头身,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,比例与标签是表现参考，不是 Runtime 数值或能力。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-04-S006,BA-ART-04,bone_aspect_boss_c1_bone_guard,属性：骨相·守护,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,比例与标签是表现参考，不是 Runtime 数值或能力。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-04-S007,BA-ART-04,bone_aspect_boss_c1_bone_guard,武器：无（以身为门）,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,比例与标签是表现参考，不是 Runtime 数值或能力。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-04-S008,BA-ART-04,bone_aspect_boss_c1_bone_guard,角色定位：Boss,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,比例与标签是表现参考，不是 Runtime 数值或能力。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-04-S009,BA-ART-04,bone_aspect_boss_c1_bone_guard,阶段：第一阶段,PHASE_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.bone_guard.first_stage_gate_guard_form,true,false,false,false,阶段序号来自概念图，仍需后续 Boss 设计锁。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-04-S010,BA-ART-04,bone_aspect_boss_c1_bone_guard,盲眼的女人血肉已尽，她的守骨奴始终立于门前，以骨为门，以忠为锁，与一切企图侵入者对抗。,NARRATIVE_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D1.protectedWomanHasHp,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,SharedEncounterPresentation,,false,false,false,false,盲眼女人没有 HP、不可受击、不可选中；文本只保留叙事身份。,不得生成女人 HP、目标、Actor、受击、承伤转移或第二真源。,
BA-ART-04-S011,BA-ART-04,bone_aspect_boss_c1_bone_guard,骨瓷面壳：无眼，守护之相，不可回望主的方向。,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,无眼面壳与方向构图不建立 Targeting。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-04-S012,BA-ART-04,bone_aspect_boss_c1_bone_guard,忠字骨铭：主之命，骨之愿。其存，则守不竭。,PRESENTATION_DETAIL,ACCEPTED_BROAD_COMMITMENT,P0_CONTENT:bone_aspect_boss_c1_bone_guard,,NOT_APPLICABLE,,ENEMY_DATA,NONE,SharedEncounterPresentation,,false,false,false,false,“忠”字骨铭是 P0 锁定的远距离识别核心；不批准持续状态。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-04-S013,BA-ART-04,bone_aspect_boss_c1_bone_guard,门甲骨板：由镇门骨片拼合而成，可合拢成门墙，亦可作为攻击之刃。,PRESENTATION_STATEMENT,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,合拢门墙与攻击之刃是未命名动作细节，需后续命名与设计锁；不自动创建 Skill。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-04-S014,BA-ART-04,bone_aspect_boss_c1_bone_guard,守护符绳,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,符绳可作为视觉元素，但不是关系/承伤真源。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-04-S015,BA-ART-04,bone_aspect_boss_c1_bone_guard,连接主与守骨奴,NARRATIVE_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D1.protectedWomanOwnsProtectionState,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,SharedEncounterPresentation,,false,false,false,false,连接只允许视觉/叙事表达；女人不拥有保护状态。,不得生成女人 HP、目标、Actor、受击、承伤转移或第二真源。,
BA-ART-04-S016,BA-ART-04,bone_aspect_boss_c1_bone_guard,承受伤害，传递意志,DAMAGE_TRANSFER_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D1.crossTargetDamageTransferFromWomanEntity,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,NONE,,false,false,false,false,符绳不得连接女人实体并路由伤害。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-04-S017,BA-ART-04,bone_aspect_boss_c1_bone_guard,青布残衣：生前身份为门前守户人或青石坊坊门之根。,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-04-S018,BA-ART-04,bone_aspect_boss_c1_bone_guard,守门壁,SKILL_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.bone_guard.gate_wall,true,false,false,false,技能名与 P0 骨瓷护壳承诺兼容；具体强度和持续时间未批准。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-04-S019,BA-ART-04,bone_aspect_boss_c1_bone_guard,双臂合拢，骨甲向内聚合，形成坚不可破的门墙，抵挡攻击。,EFFECT_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.bone_guard.gate_wall,true,false,false,false,Enemy 声明守门壁意图；攻击命中与减伤/护盾结算由 Battle Resolver。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-04-S020,BA-ART-04,bone_aspect_boss_c1_bone_guard,替主承伤,SKILL_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D1.crossTargetDamageTransferFromWomanEntity,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,NONE,,false,false,false,false,技能名就是被否决的跨目标承伤语义。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-04-S021,BA-ART-04,bone_aspect_boss_c1_bone_guard,符绳延伸至主之方向，将伤害转移至自身承受。,DAMAGE_TRANSFER_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D1.crossTargetDamageTransferFromWomanEntity,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,NONE,,false,false,false,false,不得以女人/主人实体产生伤害转移。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-04-S022,BA-ART-04,bone_aspect_boss_c1_bone_guard,门槛推压,SKILL_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_TARGETING_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.bone_guard.threshold_push,true,false,false,false,技能名可进入后续 Boss 设计锁；位移/压迫规则未批准。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-04-S023,BA-ART-04,bone_aspect_boss_c1_bone_guard,双臂向前推出，地面骨纹伸展，形成门槛之力，压迫敌人退避。,TARGET_EFFECT_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_TARGETING_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.bone_guard.threshold_push,true,false,false,false,Enemy 声明推压意图；区域、目标、位移与成功判定由 Battle/Field Runtime。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
